0,0,0,-2.748395494,113.1264534,0.008812019,27.3664336,0.428276618,12.62055461,1
0,0.02244389,0,16.09008831,42.48306206,0.013293235,18.32543019,0.514015891,13.16039907,1
0,0.049875312,0,5.96306436,14.44936714,0.005292807,15.03883824,0.596379502,12.87955321,1
0,0.032418953,0,5.479951853,72.53678093,0.017120847,22.4704572,0.589466269,13.86887324,1
0,0.029925187,0,9.649959449,98.50583442,0.009991873,21.47085832,0.482944145,12.89256771,1
0,0.032418953,0,10.19402722,116.1179544,0.008802109,20.66581597,0.49495012,12.28272222,1
0,0.024937656,0,17.00394611,104.2414661,0.007576974,44.11432993,0.444842723,10.94591097,1
0,0.019950125,0,3.586833643,189.6886014,0.010562386,114.5826921,0.421462276,10.89489128,1
0,0.032418953,0,7.338422893,178.9376134,0.008805251,138.5355244,0.477688262,11.33897915,1
0,0.039900249,0,15.06907404,41.04457425,0.01232376,15.93011876,0.560006662,13.0843628,1
0,0.017456359,0,3.576862654,128.4868176,0.010104915,60.14467714,0.430702632,11.31026159,1
0,0.012468828,0,4.205871924,84.47263481,0.010584848,16.26054228,0.458285537,12.53743819,1
0,0.037406484,0,12.34642256,103.9711074,0.006757955,16.81928483,0.50438896,11.90922295,1
0,0,0,-1.055515264,76.05131936,0.013022837,20.54009506,0.464433448,12.91943274,1
0,0.034912718,0,12.37307672,107.7157821,0.012541399,50.01689243,0.488117381,12.59857435,1
0,0,0,-3.580997992,102.6548551,0.014756052,40.91195832,0.393392646,12.83468923,1
0,0.024937656,0,1.818455377,159.9079278,0.012095939,77.83627064,0.453596556,11.63710676,1
0,0.032418953,0,10.75391372,17.37973244,0.00660082,14.65727205,0.503904772,11.99754157,1
0,0.032418953,0,12.23652122,23.48061533,0.005313379,15.653431,0.494459134,11.68271286,1
0,0.034912718,0,16.42813739,89.54363619,0.004025027,27.2545984,0.461344523,11.21275414,1
0,0.019950125,0,6.024196682,199.6154305,0.009619589,96.9025653,0.449456866,12.15721739,1
0,0.027431421,0,16.01459878,72.48963536,0.01229831,20.01774182,0.506397481,12.75494673,1
0,0.032418953,0,9.009017906,154.2926466,0.005954005,47.24693981,0.487645335,11.33094906,1
0,0.02244389,0,2.025954162,113.9287162,0.009394041,18.53869063,0.465843674,12.69236642,1
0,0.034912718,0,14.95336069,135.8990817,0.012832975,58.8484485,0.483060359,12.21733039,1
0,0,0,-8.085243422,36.54658572,0.013466486,16.17440922,0.468374463,13.40829341,1
0,0.032418953,0,8.490402668,95.28180267,0.009650525,18.92569627,0.49420757,11.8200948,1
0,0,0,-2.510532319,194.7801317,0.009400428,92.08783254,0.401518331,11.96649257,1
0,0,0,-4.355818884,166.8379835,0.014750133,84.30088274,0.349052655,12.69205781,1
0,0.047381546,0,3.872151521,85.05948857,0.014033868,19.39396887,0.640259088,13.58591229,1
0,0.029925187,0,2.618278618,91.91515101,0.016659542,34.88809691,0.573272527,13.31204545,1
0,0.027431421,0,18.35988485,124.3789195,0.008112451,86.38331846,0.436284536,11.43374192,1
0,0.024937656,0,17.32108576,182.6312813,0.008064175,118.4748134,0.420239238,10.61345554,1
0,0.032418953,0,7.756249186,114.9491534,0.008570395,55.78203513,0.483925305,11.2913441,1
0,0.012468828,0,3.075393782,142.9356015,0.01281095,66.45069612,0.429454286,11.74237667,1
0,0.009975062,0,3.609843605,150.7100563,0.012183923,63.81352238,0.428976904,11.6162729,1
0,0.019950125,0,10.99338545,176.1444326,0.011119794,111.2014756,0.421172886,11.31568983,1
0,0.042394015,0,7.953097151,8.816260203,0.005990205,15.32570775,0.554385328,12.89121651,1
0,0,0,-3.474585029,88.56264953,0.015378718,34.06503851,0.487599564,12.88806136,1
0,0,0,-6.294042214,147.8403758,0.014290105,57.39467218,0.433879297,12.59282731,1
0,0.012468828,0,1.569282073,132.9930744,0.009983214,42.25902398,0.469329004,11.54429301,1
0,0,0,-0.399211857,108.8684795,0.009571927,19.33145869,0.407435117,11.85605295,1
0,0.024937656,0,14.38414202,137.1603538,0.006843701,72.39120299,0.42403371,11.21464652,1
0,0.034912718,0,13.91282007,144.3904386,0.009440535,39.13832931,0.488639584,11.71576774,1
0,0.032418953,0,15.18577115,79.94777467,0.00764255,19.8272918,0.468864558,12.11809391,1
0,0.007481297,0,7.9214783,209.6960372,0.010203746,138.509161,0.382509858,11.23192486,1
0,0.012468828,0,3.407507856,193.1542591,0.01315499,91.05451329,0.421214256,11.60914832,1
0,0.024937656,0,13.69930156,116.3593178,0.011804818,22.96242739,0.484169711,12.45894538,1
0,0.024937656,0,19.10404913,127.4154072,0.006691107,47.75089477,0.444893787,10.88698249,1
0,0,0,-1.328641373,215.6555004,0.011530331,174.1508088,0.388650285,11.82657186,1
0,0,0,4.595968149,179.3141014,0.013676994,80.69272155,0.342662433,13.12508156,1
0,0.037406484,0,4.25887348,37.77731121,0.012191215,16.25815757,0.637349682,12.96807144,1
0,0.027431421,0,8.44761839,93.70307452,0.012609864,31.42987991,0.527981745,12.82273723,1
0,0,0,-3.942866207,159.9384008,0.011196671,61.3187082,0.424603804,12.09336888,1
0,0.012468828,0,-0.621497142,66.22202681,0.012721334,21.37063929,0.476951016,12.72161907,1
0,0.037406484,0,9.866437232,70.30719913,0.012737468,16.13622497,0.594806373,13.36487718,1
0,0.037406484,0,9.346221692,169.4754649,0.005824582,48.23287964,0.529006593,12.11634922,1
0,0.039900249,0,5.678180551,112.7046997,0.01161973,17.12976712,0.569568905,12.49394713,1
0,0,0,2.480150915,130.7150329,0.00800018,63.50039441,0.369715081,12.12432156,1
0,0.02244389,0,24.16395381,202.267891,0.00777009,134.5931666,0.410153128,10.78292317,1
0,0.02244389,0,4.460703241,14.80713851,0.005713529,15.65248771,0.446686795,12.2555046,1
0,0.014962594,0,2.575055313,52.27907727,0.009203783,18.66412057,0.456978761,12.60504732,1
0,0.027431421,0,-2.760259256,56.81114951,0.009986491,18.0523483,0.571284867,12.72097877,1
0,0.037406484,0,2.819928645,56.98373004,0.007834923,16.17423471,0.541067642,12.77803118,1
0,0.042394015,0,1.229707939,17.4899413,0.001613849,16.62917555,0.562371433,12.61983103,1
0,0,0,13.18239397,225.4093987,0.011224546,169.3009258,0.322140189,11.70451821,1
0,0.017456359,0,6.099531253,183.4736804,0.011439136,101.0434794,0.4655708,11.69264378,1
0,0.037406484,0,5.798308564,46.16256922,0.010074764,16.99588168,0.543891933,13.2810503,1
0,0.044887781,0,6.853776469,5.206111862,0.004181572,16.25124888,0.576277923,12.59223875,1
0,0.024937656,0,31.71128709,84.5060786,0.005254565,18.1268954,0.401956775,11.02848406,1
0,0.017456359,0,3.81498431,60.95586591,0.010644018,19.35403656,0.442681332,12.67544923,1
0,0.027431421,0,12.65762392,136.5330457,0.008171753,60.4716832,0.451042191,11.45596015,1
0,0.014962594,0,16.18001609,222.0011681,0.011996769,201.9578349,0.402132371,10.89698089,1
0,0.014962594,0,9.224007291,111.4530448,0.014518635,39.99108713,0.496731476,12.215581,1
0,0.029925187,0,0.652807075,102.9479103,0.015919076,44.07032713,0.538852993,12.56354966,1
0,0.007481297,0,8.260940279,47.01515075,0.011656879,16.65596061,0.471258898,13.88177681,1
0,0.019950125,0,20.38242737,222.7192601,0.005276346,170.3865576,0.388461983,10.91844064,1
0,0.037406484,0,13.19268362,37.3148501,0.009702245,18.47938853,0.534784787,12.95004293,1
0,0.019950125,0,4.207108126,208.2926182,0.010155767,105.3824484,0.430649134,10.94322566,1
0,0,0,-5.963713094,108.3588833,0.01247353,39.83384846,0.432773966,13.48375072,1
0,0.029925187,0,4.42657437,45.33985276,0.012624994,17.06683825,0.514342683,13.22422696,1
0,0.039900249,0,1.42650688,118.6205483,0.006406408,33.87523453,0.571657662,12.41080711,1
0,0.02244389,0,14.72544329,168.866627,0.01108959,134.0451109,0.441417497,11.42072151,1
0,0.014962594,0,11.80291174,111.3257297,0.013005008,42.00476922,0.448338057,12.89135264,1
0,0.017456359,0,-1.346272125,39.03239228,0.01290559,16.97134188,0.514617706,13.30947376,1
0,0.044887781,0,8.350236015,16.06243245,0.009349714,15.81300366,0.602125766,13.19999257,1
0,0.032418953,0,11.626805,11.47642964,0.007706865,14.80573751,0.519539733,12.43332829,1
0,0.007481297,0,11.63335692,195.8218221,0.010109593,188.6419781,0.359791831,10.83860071,1
0,0.007481297,0,6.322923684,169.5928769,0.014027769,72.84123695,0.431681791,11.62715072,1
0,0.014962594,0,7.593209132,108.5790929,0.015763168,50.23628062,0.48721422,12.12564666,1
0,0,0,0.022034572,175.3202231,0.01424438,104.0019155,0.323875942,12.49498878,1
0,0.004987531,0,-3.799371786,49.40363575,0.010697381,16.1072132,0.467005933,12.67499641,1
0,0.034912718,0,14.14124577,66.3540629,0.005755004,17.73823602,0.478947818,11.57624723,1
0,0.034912718,0,9.116580219,18.54284332,0.004887371,15.70047573,0.530616862,12.24357728,1
0,0.027431421,0,8.043180689,180.1428555,0.007431019,97.83982564,0.458798578,11.42403423,1
